SITE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,DAYS_IN_PERIOD,NB_OF_BILLS,TOTAL_BILLS
12355_GEO (0004BR),2018-01-11,2018-11-30,2 256,"249,82",323,35,35
12355_GEO (0004BR),2018-01-12,2018-12-31,2 310,"255,61",353,35,35
12355_GEO (0004BR),2019-01-01,2019-01-31,2 313,"249,80",30,35,35
12355_GEO (0004BR),2019-01-02,2019-02-28,2 098,"227,38",57,35,35
12355_GEO (0004BR),2019-01-03,2019-03-31,2 326,"251,13",87,35,35
12355_GEO (0004BR),2019-01-04,2019-04-30,2 264,"244,61",116,35,35
12355_GEO (0004BR),2019-01-05,2019-05-31,2 353,"253,85",146,35,35
12355_GEO (0004BR),2019-01-06,2019-06-30,2 347,"253,04",175,35,35
12355_GEO (0004BR),2019-01-07,2019-07-31,2 402,"258,77",205,35,35
12355_GEO (0004BR),2019-01-08,2019-08-31,2 403,"258,84",235,35,35
12355_GEO (0004BR),2019-01-09,2019-09-30,2 280,"246,13",264,35,35
12355_GEO (0004BR),2019-01-10,2019-10-31,2 610,"279,47",294,35,35
12355_GEO (0004BR),2019-01-11,2019-11-30,2 522,"270,28",323,35,35
12355_GEO (0004BR),2019-01-12,2019-12-31,2 588,"277,13",353,35,35
12355_GEO (0004BR),2020-01-01,2020-01-31,2 599,"331,44",30,35,35
12355_GEO (0004BR),2020-01-02,2020-02-29,2 454,"313,42",58,35,35
12355_GEO (0004BR),2020-01-03,2020-03-31,2 603,"330,33",88,35,35
12355_GEO (0004BR),2020-01-04,2020-04-30,2 616,"331,85",117,35,35
12355_GEO (0004BR),2020-01-05,2020-05-31,2 693,"341,35",147,35,35
12355_GEO (0004BR),2020-01-06,2020-06-30,2 622,"332,51",176,35,35
12355_GEO (0004BR),2020-01-07,2020-07-31,2 764,"349,96",206,35,35
12355_GEO (0004BR),2020-01-08,2020-08-31,2 804,"354,84",236,35,35
12355_GEO (0004BR),2020-01-09,2020-09-30,2 700,"342,00",265,35,35
12355_GEO (0004BR),2020-01-10,2020-10-31,2 760,"349,45",295,35,35
12355_GEO (0004BR),2020-01-11,2020-11-30,2 647,"326,93",324,35,35
12357_GEO (0004KO),2018-01-01,2018-01-31,2 206,"275,39",30,35,35
12357_GEO (0004KO),2018-01-02,2018-02-28,1 996,"250,09",57,35,35
12357_GEO (0004KO),2018-01-03,2018-03-31,2 208,"275,63",87,35,35
12357_GEO (0004KO),2018-01-04,2018-04-30,2 146,"268,16",116,35,35
12357_GEO (0004KO),2018-01-05,2018-05-31,2 261,"282,01",146,35,35
12357_GEO (0004KO),2018-01-06,2018-06-30,2 194,"273,94",175,35,35
12357_GEO (0004KO),2018-01-07,2018-07-31,2 293,"286,03",205,35,35
12357_GEO (0004KO),2018-01-08,2018-08-31,2 325,"289,89",235,35,35
12357_GEO (0004KO),2018-01-09,2018-09-30,2 213,"278,13",264,35,35
12357_GEO (0004KO),2018-01-10,2018-10-31,2 693,"336,37",294,35,35
12357_GEO (0004KO),2018-01-11,2018-11-30,2 597,"324,72",323,35,35
12357_GEO (0004KO),2018-01-12,2018-12-31,2 679,"334,67",353,35,35
12357_GEO (0004KO),2019-01-01,2019-01-31,2 678,"367,54",30,35,35
12357_GEO (0004KO),2019-01-02,2019-02-28,2 416,"332,53",57,35,35
12357_GEO (0004KO),2019-01-03,2019-03-31,2 672,"366,74",87,35,35
12357_GEO (0004KO),2019-01-04,2019-04-30,2 386,"328,53",116,35,35
12357_GEO (0004KO),2019-01-05,2019-05-31,2 457,"338,01",146,35,35
12357_GEO (0004KO),2019-01-06,2019-06-30,2 463,"338,81",175,35,35
12357_GEO (0004KO),2019-01-07,2019-07-31,2 542,"349,37",205,35,35
12357_GEO (0004KO),2019-01-08,2019-08-31,2 528,"347,50",235,35,35
12357_GEO (0004KO),2019-01-09,2019-09-30,2 390,"329,06",264,35,35
12357_GEO (0004KO),2019-01-10,2019-10-31,2 461,"338,55",294,35,35
12357_GEO (0004KO),2019-01-11,2019-11-30,2 376,"327,19",323,35,35
12357_GEO (0004KO),2019-01-12,2019-12-31,2 435,"335,07",353,35,35
12357_GEO (0004KO),2020-01-01,2020-01-31,2 444,"334,66",30,35,35
12357_GEO (0004KO),2020-01-02,2020-02-29,2 354,"322,73",58,35,35
12357_GEO (0004KO),2020-01-03,2020-03-31,2 556,"349,49",88,35,35
12357_GEO (0004KO),2020-01-04,2020-04-30,2 569,"351,22",117,35,35
12357_GEO (0004KO),2020-01-05,2020-05-31,2 656,"362,74",147,35,35
12357_GEO (0004KO),2020-01-06,2020-06-30,2 615,"357,31",176,35,35
12357_GEO (0004KO),2020-01-07,2020-07-31,2 796,"381,29",206,35,35
12357_GEO (0004KO),2020-01-08,2020-08-31,2 878,"392,15",236,35,35
12357_GEO (0004KO),2020-01-09,2020-09-30,2 728,"372,28",265,35,35
12357_GEO (0004KO),2020-01-10,2020-10-31,2 785,"379,83",295,35,35
12357_GEO (0004KO),2020-01-11,2020-11-30,2 668,"353,44",324,35,35
12360_GEO (0005KO),2018-01-01,2018-06-30,14 134,"1 921,96",180,20,20
12360_GEO (0005KO),2018-01-07,2018-12-31,16 400,"2 239,81",358,20,20
12360_GEO (0005KO),2019-01-01,2019-06-30,18 832,"2 470,29",180,20,20
12360_GEO (0005KO),2019-01-07,2019-07-31,3 412,"442,33",205,20,20
12360_GEO (0005KO),2019-01-08,2019-08-31,2 804,"368,51",235,20,20
12360_GEO (0005KO),2019-01-09,2019-09-30,2 683,"353,82",264,20,20
12360_GEO (0005KO),2019-01-10,2019-10-31,2 758,"362,93",294,20,20
12360_GEO (0005KO),2019-01-11,2019-11-30,2 654,"350,26",323,20,20
12360_GEO (0005KO),2019-01-12,2019-12-31,2 719,"358,19",353,20,20
12360_GEO (0005KO),2020-01-01,2020-01-31,2 732,"354,04",30,20,20
12360_GEO (0005KO),2020-01-02,2020-02-29,2 623,"341,03",58,20,20
12360_GEO (0005KO),2020-01-03,2020-03-31,2 776,"362,25",88,20,20
12360_GEO (0005KO),2020-01-04,2020-04-30,2 811,"366,46",117,20,20
12360_GEO (0005KO),2020-01-05,2020-05-31,2 936,"381,51",147,20,20
12360_GEO (0005KO),2020-01-06,2020-06-30,2 906,"377,89",176,20,20
12360_GEO (0005KO),2020-01-07,2020-07-31,3 058,"396,19",206,20,20
12360_GEO (0005KO),2020-01-08,2020-08-31,3 120,"403,65",236,20,20
12360_GEO (0005KO),2020-01-09,2020-09-30,3 017,"391,26",265,20,20
12360_GEO (0005KO),2020-01-10,2020-10-31,3 058,"396,19",295,20,20
12360_GEO (0005KO),2020-01-11,2020-11-30,2 913,"378,74",324,20,20
12362_GEO (0006BB),2018-01-01,2018-01-31,2 195,"286,32",30,35,35
12362_GEO (0006BB),2018-01-02,2018-02-28,1 999,"261,49",57,35,35
12362_GEO (0006BB),2018-01-03,2018-03-31,2 203,"288,05",87,35,35
12362_GEO (0006BB),2018-01-04,2018-04-30,2 174,"284,89",116,35,35
12362_GEO (0006BB),2018-01-05,2018-05-31,2 306,"301,54",146,35,35
12362_GEO (0006BB),2018-01-06,2018-06-30,2 306,"301,40",175,35,35
12362_GEO (0006BB),2018-01-07,2018-07-31,2 759,"358,62",205,35,35
12362_GEO (0006BB),2018-01-08,2018-08-31,2 781,"361,69",235,35,35
12362_GEO (0006BB),2018-01-09,2018-09-30,2 647,"346,44",264,35,35
12362_GEO (0006BB),2018-01-10,2018-10-31,2 708,"353,93",294,35,35
12362_GEO (0006BB),2018-01-11,2018-11-30,2 609,"341,31",323,35,35
12362_GEO (0006BB),2018-01-12,2018-12-31,2 827,"368,59",353,35,35
12362_GEO (0006BB),2019-01-01,2019-01-31,2 829,"352,08",30,35,35
12362_GEO (0006BB),2019-01-02,2019-02-28,2 475,"309,62",57,35,35
12362_GEO (0006BB),2019-01-03,2019-03-31,2 713,"338,57",87,35,35
12362_GEO (0006BB),2019-01-04,2019-04-30,2 505,"313,08",116,35,35
12362_GEO (0006BB),2019-01-05,2019-05-31,2 600,"323,20",146,35,35
12362_GEO (0006BB),2019-01-06,2019-06-30,2 770,"344,85",175,35,35
12362_GEO (0006BB),2019-01-07,2019-07-31,2 861,"355,89",205,35,35
12362_GEO (0006BB),2019-01-08,2019-08-31,2 826,"352,13",235,35,35
12362_GEO (0006BB),2019-01-09,2019-09-30,2 714,"338,31",264,35,35
12362_GEO (0006BB),2019-01-10,2019-10-31,2 805,"349,08",294,35,35
12362_GEO (0006BB),2019-01-11,2019-11-30,2 680,"334,16",323,35,35
12362_GEO (0006BB),2019-01-12,2019-12-31,2 735,"340,42",353,35,35
12362_GEO (0006BB),2020-01-01,2020-01-31,2 743,"392,84",30,35,35
12362_GEO (0006BB),2020-01-02,2020-02-29,2 535,"365,54",58,35,35
12362_GEO (0006BB),2020-01-03,2020-03-31,2 644,"383,08",88,35,35
12362_GEO (0006BB),2020-01-04,2020-04-30,2 569,"371,58",117,35,35
12362_GEO (0006BB),2020-01-05,2020-05-31,2 655,"383,26",147,35,35
12362_GEO (0006BB),2020-01-06,2020-06-30,2 623,"378,94",176,35,35
12362_GEO (0006BB),2020-01-07,2020-07-31,2 755,"396,43",206,35,35
12362_GEO (0006BB),2020-01-08,2020-08-31,2 797,"401,25",236,35,35
12362_GEO (0006BB),2020-01-09,2020-09-30,3 171,"452,79",265,35,35
12362_GEO (0006BB),2020-01-10,2020-10-31,3 464,"492,83",295,35,35
12362_GEO (0006BB),2020-01-11,2020-11-30,3 315,"459,69",324,35,35
12365_GEO (0006BR),2018-01-01,2018-06-30,13 640,"1 854,79",180,20,20
12365_GEO (0006BR),2018-01-07,2018-12-31,14 222,"1 956,44",358,20,20
12365_GEO (0006BR),2019-01-01,2019-06-30,13 696,"1 800,14",180,20,20
12365_GEO (0006BR),2019-01-07,2019-07-31,2 493,"323,81",205,20,20
12365_GEO (0006BR),2019-01-08,2019-08-31,2 656,"343,60",235,20,20
12365_GEO (0006BR),2019-01-09,2019-09-30,2 598,"336,56",264,20,20
12365_GEO (0006BR),2019-01-10,2019-10-31,2 619,"339,11",294,20,20
12365_GEO (0006BR),2019-01-11,2019-11-30,2 502,"324,91",323,20,20
12365_GEO (0006BR),2019-01-12,2019-12-31,2 548,"330,49",353,20,20
12365_GEO (0006BR),2020-01-01,2020-01-31,2 544,"330,01",30,20,20
12365_GEO (0006BR),2020-01-02,2020-02-29,2 417,"309,51",58,20,20
12365_GEO (0006BR),2020-01-03,2020-03-31,2 601,"334,24",88,20,20
12365_GEO (0006BR),2020-01-04,2020-04-30,2 621,"336,65",117,20,20
12365_GEO (0006BR),2020-01-05,2020-05-31,2 705,"346,76",147,20,20
12365_GEO (0006BR),2020-01-06,2020-06-30,2 632,"337,97",176,20,20
12365_GEO (0006BR),2020-01-07,2020-07-31,2 779,"355,67",206,20,20
12365_GEO (0006BR),2020-01-08,2020-08-31,2 816,"360,12",236,20,20
12365_GEO (0006BR),2020-01-09,2020-09-30,2 703,"346,52",265,20,20
12365_GEO (0006BR),2020-01-10,2020-10-31,2 759,"353,26",295,20,20
12365_GEO (0006BR),2020-01-11,2020-11-30,2 638,"338,69",324,20,20
12367_GEO (0007BB),2018-01-01,2018-01-31,1 555,"219,45",30,35,35
12367_GEO (0007BB),2018-01-02,2018-02-28,1 436,"202,83",57,35,35
12367_GEO (0007BB),2018-01-03,2018-03-31,1 706,"225,19",87,35,35
12367_GEO (0007BB),2018-01-04,2018-04-30,1 523,"249,77",116,35,35
12367_GEO (0007BB),2018-01-05,2018-05-31,1 582,"272,10",146,35,35
12367_GEO (0007BB),2018-01-06,2018-06-30,1 714,"313,66",175,35,35
12367_GEO (0007BB),2018-01-07,2018-07-31,1 923,"355,76",205,35,35
12367_GEO (0007BB),2018-01-08,2018-08-31,2 119,"372,94",235,35,35
12367_GEO (0007BB),2018-01-09,2018-09-30,1 833,"318,94",264,35,35
12367_GEO (0007BB),2018-01-10,2018-10-31,1 939,"285,03",294,35,35
12367_GEO (0007BB),2018-01-11,2018-11-30,1 931,"262,62",323,35,35
12367_GEO (0007BB),2018-01-12,2018-12-31,1 956,"248,41",353,35,35
12367_GEO (0007BB),2019-01-01,2019-01-31,1 946,"280,22",30,35,35
12367_GEO (0007BB),2019-01-02,2019-02-28,1 939,"294,73",57,35,35
12367_GEO (0007BB),2019-01-03,2019-03-31,1 739,"276,50",87,35,35
12367_GEO (0007BB),2019-01-04,2019-04-30,1 885,"333,65",116,35,35
12367_GEO (0007BB),2019-01-05,2019-05-31,1 946,"340,55",146,35,35
12367_GEO (0007BB),2019-01-06,2019-06-30,1 805,"364,61",175,35,35
12367_GEO (0007BB),2019-01-07,2019-07-31,2 124,"426,92",205,35,35
12367_GEO (0007BB),2019-01-08,2019-08-31,2 075,"412,93",235,35,35
12367_GEO (0007BB),2019-01-09,2019-09-30,1 916,"367,87",264,35,35
12367_GEO (0007BB),2019-01-10,2019-10-31,2 246,"375,08",294,35,35
12367_GEO (0007BB),2019-01-11,2019-11-30,1 829,"287,15",323,35,35
12367_GEO (0007BB),2019-01-12,2019-12-31,2 004,"306,61",353,35,35
12367_GEO (0007BB),2020-01-01,2020-01-31,2 143,"317,16",30,35,35
12367_GEO (0007BB),2020-01-02,2020-02-29,1 440,"223,20",58,35,35
12367_GEO (0007BB),2020-01-03,2020-03-31,757,"120,36",88,35,35
12367_GEO (0007BB),2020-01-04,2020-04-30,3 133,"582,74",117,35,35
12367_GEO (0007BB),2020-01-05,2020-05-31,2 338,"425,52",147,35,35
12367_GEO (0007BB),2020-01-06,2020-06-30,1 725,"343,28",176,35,35
12367_GEO (0007BB),2020-01-07,2020-07-31,2 104,"414,49",206,35,35
12367_GEO (0007BB),2020-01-08,2020-08-31,1 915,"371,51",236,35,35
12367_GEO (0007BB),2020-01-09,2020-09-30,2 267,"428,46",265,35,35
12367_GEO (0007BB),2020-01-10,2020-10-31,1 857,"300,83",295,35,35
12367_GEO (0007BB),2020-01-11,2020-11-30,1 987,"309,97",324,35,35
12368_GEO (0007BR),2018-01-01,2018-01-31,2 620,"281,73",30,35,35
12368_GEO (0007BR),2018-01-02,2018-02-28,2 355,"254,07",57,35,35
12368_GEO (0007BR),2018-01-03,2018-03-31,2 755,"294,96",87,35,35
12368_GEO (0007BR),2018-01-04,2018-04-30,3 149,"334,89",116,35,35
12368_GEO (0007BR),2018-01-05,2018-05-31,3 848,"407,32",146,35,35
12368_GEO (0007BR),2018-01-06,2018-06-30,3 718,"393,85",175,35,35
12368_GEO (0007BR),2018-01-07,2018-07-31,4 107,"434,44",205,35,35
12368_GEO (0007BR),2018-01-08,2018-08-31,4 237,"447,92",235,35,35
12368_GEO (0007BR),2018-01-09,2018-09-30,3 326,"356,08",264,35,35
12368_GEO (0007BR),2018-01-10,2018-10-31,2 613,"281,79",294,35,35
12368_GEO (0007BR),2018-01-11,2018-11-30,2 396,"259,19",323,35,35
12368_GEO (0007BR),2018-01-12,2018-12-31,2 511,"271,31",353,35,35
12368_GEO (0007BR),2019-01-01,2019-01-31,2 500,"263,64",30,35,35
12368_GEO (0007BR),2019-01-02,2019-02-28,2 227,"235,58",57,35,35
12368_GEO (0007BR),2019-01-03,2019-03-31,2 538,"267,20",87,35,35
12368_GEO (0007BR),2019-01-04,2019-04-30,2 520,"265,35",116,35,35
12368_GEO (0007BR),2019-01-05,2019-05-31,2 581,"271,61",146,35,35
12368_GEO (0007BR),2019-01-06,2019-06-30,2 816,"296,42",175,35,35
12368_GEO (0007BR),2019-01-07,2019-07-31,2 731,"287,14",205,35,35
12368_GEO (0007BR),2019-01-08,2019-08-31,2 775,"291,72",235,35,35
12368_GEO (0007BR),2019-01-09,2019-09-30,2 636,"277,46",264,35,35
12368_GEO (0007BR),2019-01-10,2019-10-31,2 721,"286,23",294,35,35
12368_GEO (0007BR),2019-01-11,2019-11-30,2 584,"272,27",323,35,35
12368_GEO (0007BR),2019-01-12,2019-12-31,2 772,"291,44",353,35,35
12368_GEO (0007BR),2020-01-01,2020-01-31,2 834,"355,75",30,35,35
12368_GEO (0007BR),2020-01-02,2020-02-29,2 688,"337,88",58,35,35
12368_GEO (0007BR),2020-01-03,2020-03-31,2 820,"352,29",88,35,35
12368_GEO (0007BR),2020-01-04,2020-04-30,2 812,"351,17",117,35,35
12368_GEO (0007BR),2020-01-05,2020-05-31,2 811,"352,71",147,35,35
12368_GEO (0007BR),2020-01-06,2020-06-30,2 747,"344,48",176,35,35
12368_GEO (0007BR),2020-01-07,2020-07-31,2 887,"359,93",206,35,35
12368_GEO (0007BR),2020-01-08,2020-08-31,2 914,"363,22",236,35,35
12368_GEO (0007BR),2020-01-09,2020-09-30,2 802,"349,58",265,35,35
12368_GEO (0007BR),2020-01-10,2020-10-31,2 836,"353,72",295,35,35
12368_GEO (0007BR),2020-01-11,2020-11-30,2 690,"335,95",324,35,35
12371_GEO (0008BB),2018-01-01,2018-12-31,38 519,"5 096,07",364,24,24
12371_GEO (0008BB),2019-01-01,2019-01-31,3 559,"448,59",30,24,24
12371_GEO (0008BB),2019-01-02,2019-02-28,3 123,"385,65",57,24,24
12371_GEO (0008BB),2019-01-03,2019-03-31,3 450,"424,95",87,24,24
12371_GEO (0008BB),2019-01-04,2019-04-30,3 130,"385,91",116,24,24
12371_GEO (0008BB),2019-01-05,2019-05-31,3 174,"390,34",146,24,24
12371_GEO (0008BB),2019-01-06,2019-06-30,3 376,"415,66",175,24,24
12371_GEO (0008BB),2019-01-07,2019-07-31,3 527,"434,07",205,24,24
12371_GEO (0008BB),2019-01-08,2019-08-31,3 545,"435,75",235,24,24
12371_GEO (0008BB),2019-01-09,2019-09-30,3 371,"414,48",264,24,24
12371_GEO (0008BB),2019-01-10,2019-10-31,3 434,"421,74",294,24,24
12371_GEO (0008BB),2019-01-11,2019-11-30,3 284,"403,80",323,24,24
12371_GEO (0008BB),2019-01-12,2019-12-31,3 269,"401,94",353,24,24
12371_GEO (0008BB),2020-01-01,2020-01-31,3 277,"463,95",30,24,24
12371_GEO (0008BB),2020-01-02,2020-02-29,3 062,"435,72",58,24,24
12371_GEO (0008BB),2020-01-03,2020-03-31,3 247,"464,40",88,24,24
12371_GEO (0008BB),2020-01-04,2020-04-30,3 131,"446,82",117,24,24
12371_GEO (0008BB),2020-01-05,2020-05-31,3 235,"460,84",147,24,24
12371_GEO (0008BB),2020-01-06,2020-06-30,3 267,"465,56",176,24,24
12371_GEO (0008BB),2020-01-07,2020-07-31,3 524,"500,24",206,24,24
12371_GEO (0008BB),2020-01-08,2020-08-31,3 516,"497,99",236,24,24
12371_GEO (0008BB),2020-01-09,2020-09-30,3 294,"467,29",265,24,24
12371_GEO (0008BB),2020-01-10,2020-10-31,3 378,"478,44",295,24,24
12371_GEO (0008BB),2020-01-11,2020-11-30,3 186,"442,00",324,24,24
12372_GEO (0008BR),2018-01-01,2018-12-31,28 936,"3 342,01",364,3,3
12372_GEO (0008BR),2019-01-01,2019-11-09,20 339,"2 305,16",312,3,3
12372_GEO (0008BR),2019-12-09,2019-12-31,9 483,"1 067,71",22,3,3
12374_GEO (0008KO),2018-01-01,2018-01-31,2 484,"307,08",30,35,35
12374_GEO (0008KO),2018-01-02,2018-02-28,2 298,"284,67",57,35,35
12374_GEO (0008KO),2018-01-03,2018-03-31,2 503,"309,37",87,35,35
12374_GEO (0008KO),2018-01-04,2018-04-30,2 419,"299,25",116,35,35
12374_GEO (0008KO),2018-01-05,2018-05-31,2 508,"309,97",146,35,35
12374_GEO (0008KO),2018-01-06,2018-06-30,2 426,"300,09",175,35,35
12374_GEO (0008KO),2018-01-07,2018-07-31,2 517,"311,23",205,35,35
12374_GEO (0008KO),2018-01-08,2018-08-31,2 510,"310,39",235,35,35
12374_GEO (0008KO),2018-01-09,2018-09-30,2 426,"302,17",264,35,35
12374_GEO (0008KO),2018-01-10,2018-10-31,2 843,"352,77",294,35,35
12374_GEO (0008KO),2018-01-11,2018-11-30,2 884,"357,75",323,35,35
12374_GEO (0008KO),2018-01-12,2018-12-31,2 957,"366,61",353,35,35
12374_GEO (0008KO),2019-01-01,2019-01-31,2 965,"404,07",30,35,35
12374_GEO (0008KO),2019-01-02,2019-02-28,2 673,"365,05",57,35,35
12374_GEO (0008KO),2019-01-03,2019-03-31,2 957,"403,00",87,35,35
12374_GEO (0008KO),2019-01-04,2019-04-30,2 727,"372,27",116,35,35
12374_GEO (0008KO),2019-01-05,2019-05-31,2 613,"357,04",146,35,35
12374_GEO (0008KO),2019-01-06,2019-06-30,2 584,"353,16",175,35,35
12374_GEO (0008KO),2019-01-07,2019-07-31,2 633,"359,71",205,35,35
12374_GEO (0008KO),2019-01-08,2019-08-31,2 653,"362,38",235,35,35
12374_GEO (0008KO),2019-01-09,2019-09-30,2 558,"349,69",264,35,35
12374_GEO (0008KO),2019-01-10,2019-10-31,2 651,"362,11",294,35,35
12374_GEO (0008KO),2019-01-11,2019-11-30,2 551,"348,75",323,35,35
12374_GEO (0008KO),2019-01-12,2019-12-31,2 610,"356,64",353,35,35
12374_GEO (0008KO),2020-01-01,2020-01-31,2 625,"356,59",30,35,35
12374_GEO (0008KO),2020-01-02,2020-02-29,2 519,"342,55",58,35,35
12374_GEO (0008KO),2020-01-03,2020-03-31,2 680,"363,88",88,35,35
12374_GEO (0008KO),2020-01-04,2020-04-30,2 693,"365,60",117,35,35
12374_GEO (0008KO),2020-01-05,2020-05-31,2 791,"378,58",147,35,35
12374_GEO (0008KO),2020-01-06,2020-06-30,2 718,"368,91",176,35,35
12374_GEO (0008KO),2020-01-07,2020-07-31,2 868,"388,79",206,35,35
12374_GEO (0008KO),2020-01-08,2020-08-31,2 902,"393,29",236,35,35
12374_GEO (0008KO),2020-01-09,2020-09-30,2 831,"383,88",265,35,35
12374_GEO (0008KO),2020-01-10,2020-10-31,2 902,"393,29",295,35,35
12374_GEO (0008KO),2020-01-11,2020-11-30,2 781,"377,26",324,35,35
12375_GEO (0009BB),2018-01-01,2018-01-31,2 370,"306,70",30,35,35
12375_GEO (0009BB),2018-01-02,2018-02-28,2 135,"277,21",57,35,35
12375_GEO (0009BB),2018-01-03,2018-03-31,2 366,"306,45",87,35,35
12375_GEO (0009BB),2018-01-04,2018-04-30,2 436,"314,57",116,35,35
12375_GEO (0009BB),2018-01-05,2018-05-31,2 582,"333,98",146,35,35
12375_GEO (0009BB),2018-01-06,2018-06-30,2 540,"327,70",175,35,35
12375_GEO (0009BB),2018-01-07,2018-07-31,2 943,"379,44",205,35,35
12375_GEO (0009BB),2018-01-08,2018-08-31,2 964,"382,43",235,35,35
12375_GEO (0009BB),2018-01-09,2018-09-30,2 835,"367,86",264,35,35
12375_GEO (0009BB),2018-01-10,2018-10-31,2 913,"377,68",294,35,35
12375_GEO (0009BB),2018-01-11,2018-11-30,2 797,"362,88",323,35,35
12375_GEO (0009BB),2018-01-12,2018-12-31,3 021,"390,99",353,35,35
12375_GEO (0009BB),2019-01-01,2019-01-31,3 027,"373,70",30,35,35
12375_GEO (0009BB),2019-01-02,2019-02-28,2 675,"333,61",57,35,35
12375_GEO (0009BB),2019-01-03,2019-03-31,3 006,"372,20",87,35,35
12375_GEO (0009BB),2019-01-04,2019-04-30,2 683,"331,52",116,35,35
12375_GEO (0009BB),2019-01-05,2019-05-31,2 782,"340,73",146,35,35
12375_GEO (0009BB),2019-01-06,2019-06-30,2 998,"367,70",175,35,35
12375_GEO (0009BB),2019-01-07,2019-07-31,3 031,"370,77",205,35,35
12375_GEO (0009BB),2019-01-08,2019-08-31,3 073,"376,80",235,35,35
12375_GEO (0009BB),2019-01-09,2019-09-30,2 866,"354,27",264,35,35
12375_GEO (0009BB),2019-01-10,2019-10-31,2 937,"362,61",294,35,35
12375_GEO (0009BB),2019-01-11,2019-11-30,2 750,"339,48",323,35,35
12375_GEO (0009BB),2019-01-12,2019-12-31,2 812,"346,81",353,35,35
12375_GEO (0009BB),2020-01-01,2020-01-31,2 815,"399,87",30,35,35
12375_GEO (0009BB),2020-01-02,2020-02-29,2 611,"373,14",58,35,35
12375_GEO (0009BB),2020-01-03,2020-03-31,2 738,"393,38",88,35,35
12375_GEO (0009BB),2020-01-04,2020-04-30,2 658,"381,03",117,35,35
12375_GEO (0009BB),2020-01-05,2020-05-31,2 742,"392,39",147,35,35
12375_GEO (0009BB),2020-01-06,2020-06-30,2 697,"386,03",176,35,35
12375_GEO (0009BB),2020-01-07,2020-07-31,2 843,"405,42",206,35,35
12375_GEO (0009BB),2020-01-08,2020-08-31,2 895,"411,47",236,35,35
12375_GEO (0009BB),2020-01-09,2020-09-30,2 768,"393,75",265,35,35
12375_GEO (0009BB),2020-01-10,2020-10-31,2 846,"404,49",295,35,35
12375_GEO (0009BB),2020-01-11,2020-11-30,2 731,"378,69",324,35,35
12376_GEO (0009BR),2018-01-01,2018-03-31,6 516,"982,92",89,11,11
12376_GEO (0009BR),2018-01-04,2018-02-07,6 591,"791,76",34,11,11
12376_GEO (0009BR),2018-01-07,2018-09-30,6 741,"806,03",266,11,11
12376_GEO (0009BR),2018-01-10,2018-12-31,7 399,"917,76",355,11,11
12376_GEO (0009BR),2019-01-01,2019-03-31,6 774,"997,27",89,11,11
12376_GEO (0009BR),2019-01-04,2019-06-30,7 421,"1 274,48",177,11,11
12376_GEO (0009BR),2019-01-07,2019-09-30,7 650,"1 300,58",266,11,11
12376_GEO (0009BR),2019-01-10,2019-12-31,7 427,"1 301,21",355,11,11
12376_GEO (0009BR),2020-01-01,2020-03-31,7 322,"1 278,42",90,11,11
12376_GEO (0009BR),2020-01-04,2020-06-30,7 325,"1 317,53",178,11,11
12376_GEO (0009BR),2020-01-07,2020-09-30,7 516,"1 238,88",267,11,11
12378_GEO (0009KO),2018-01-01,2018-03-31,7 741,"994,72",89,11,11
12378_GEO (0009KO),2018-01-04,2018-06-30,7 551,"999,00",177,11,11
12378_GEO (0009KO),2018-01-07,2018-09-30,7 910,"1 021,18",266,11,11
12378_GEO (0009KO),2018-01-10,2018-12-31,7 950,"1 042,25",355,11,11
12378_GEO (0009KO),2019-01-01,2019-03-31,9 378,"1 208,82",89,11,11
12378_GEO (0009KO),2019-01-04,2019-06-30,8 192,"1 117,39",177,11,11
12378_GEO (0009KO),2019-01-07,2019-09-30,8 130,"1 017,06",266,11,11
12378_GEO (0009KO),2019-01-10,2019-12-31,8 040,"1 000,18",355,11,11
12378_GEO (0009KO),2020-01-01,2020-03-31,8 080,"1 092,42",90,11,11
12378_GEO (0009KO),2020-01-04,2020-06-30,8 511,"1 225,58",178,11,11
12378_GEO (0009KO),2020-01-07,2020-09-30,8 849,"1 251,25",267,11,11
12379_GEO (0010BB),2018-01-01,2018-01-31,2 467,"318,71",30,35,35
12379_GEO (0010BB),2018-01-02,2018-02-28,2 172,"281,64",57,35,35
12379_GEO (0010BB),2018-01-03,2018-03-31,2 494,"322,51",87,35,35
12379_GEO (0010BB),2018-01-04,2018-04-30,2 504,"323,93",116,35,35
12379_GEO (0010BB),2018-01-05,2018-05-31,2 897,"373,23",146,35,35
12379_GEO (0010BB),2018-01-06,2018-06-30,3 015,"388,53",175,35,35
12379_GEO (0010BB),2018-01-07,2018-07-31,3 195,"411,86",205,35,35
12379_GEO (0010BB),2018-01-08,2018-08-31,3 220,"415,38",235,35,35
12379_GEO (0010BB),2018-01-09,2018-09-30,3 030,"393,23",264,35,35
12379_GEO (0010BB),2018-01-10,2018-10-31,3 073,"397,86",294,35,35
12379_GEO (0010BB),2018-01-11,2018-11-30,3 029,"392,19",323,35,35
12379_GEO (0010BB),2018-01-12,2018-12-31,3 244,"418,95",353,35,35
12379_GEO (0010BB),2019-01-01,2019-01-31,3 218,"395,91",30,35,35
12379_GEO (0010BB),2019-01-02,2019-02-28,2 851,"353,96",57,35,35
